rule,string,count
51800,0001101001010011,7
51801,1001101001010011,8
51802,0101101001010011,8
51803,1101101001010011,9
51804,0011101001010011,8
51805,1011101001010011,9
51806,0111101001010011,9
51807,1111101001010011,10
51808,0000011001010011,6
51809,1000011001010011,7
51810,0100011001010011,7
51811,1100011001010011,8
51812,0010011001010011,7
51813,1010011001010011,8
51814,0110011001010011,8
51815,1110011001010011,9
51816,0001011001010011,7
51817,1001011001010011,8
51818,0101011001010011,8
51819,1101011001010011,9
51820,0011011001010011,8
51821,1011011001010011,9
51822,0111011001010011,9
51823,1111011001010011,10
51824,0000111001010011,7
51825,1000111001010011,8
51826,0100111001010011,8
51827,1100111001010011,9
51828,0010111001010011,8
51829,1010111001010011,9
51830,0110111001010011,9
51831,1110111001010011,10
51832,0001111001010011,8
51833,1001111001010011,9
51834,0101111001010011,9
51835,1101111001010011,10
51836,0011111001010011,9
51837,1011111001010011,10
51838,0111111001010011,10
51839,1111111001010011,11
51840,0000000101010011,5
51841,1000000101010011,6
51842,0100000101010011,6
51843,1100000101010011,7
51844,0010000101010011,6
51845,1010000101010011,7
51846,0110000101010011,7
51847,1110000101010011,8
51848,0001000101010011,6
51849,1001000101010011,7
51850,0101000101010011,7
51851,1101000101010011,8
51852,0011000101010011,7
51853,1011000101010011,8
51854,0111000101010011,8
51855,1111000101010011,9
51856,0000100101010011,6
51857,1000100101010011,7
51858,0100100101010011,7
51859,1100100101010011,8
51860,0010100101010011,7
51861,1010100101010011,8
51862,0110100101010011,8
51863,1110100101010011,9
51864,0001100101010011,7
51865,1001100101010011,8
51866,0101100101010011,8
51867,1101100101010011,9
51868,0011100101010011,8
51869,1011100101010011,9
51870,0111100101010011,9
51871,1111100101010011,10
51872,0000010101010011,6
51873,1000010101010011,7
51874,0100010101010011,7
51875,1100010101010011,8
51876,0010010101010011,7
51877,1010010101010011,8
51878,0110010101010011,8
51879,1110010101010011,9
51880,0001010101010011,7
51881,1001010101010011,8
51882,0101010101010011,8
51883,1101010101010011,9
51884,0011010101010011,8
51885,1011010101010011,9
51886,0111010101010011,9
51887,1111010101010011,10
51888,0000110101010011,7
51889,1000110101010011,8
51890,0100110101010011,8
51891,1100110101010011,9
51892,0010110101010011,8
51893,1010110101010011,9
51894,0110110101010011,9
51895,1110110101010011,10
51896,0001110101010011,8
51897,1001110101010011,9
51898,0101110101010011,9
51899,1101110101010011,10
51900,0011110101010011,9
51901,1011110101010011,10
51902,0111110101010011,10
51903,1111110101010011,11
51904,0000001101010011,6
51905,1000001101010011,7
51906,0100001101010011,7
51907,1100001101010011,8
51908,0010001101010011,7
51909,1010001101010011,8
51910,0110001101010011,8
51911,1110001101010011,9
51912,0001001101010011,7
51913,1001001101010011,8
51914,0101001101010011,8
51915,1101001101010011,9
51916,0011001101010011,8
51917,1011001101010011,9
51918,0111001101010011,9
51919,1111001101010011,10
51920,0000101101010011,7
51921,1000101101010011,8
51922,0100101101010011,8
51923,1100101101010011,9
51924,0010101101010011,8
51925,1010101101010011,9
51926,0110101101010011,9
51927,1110101101010011,10
51928,0001101101010011,8
51929,1001101101010011,9
51930,0101101101010011,9
51931,1101101101010011,10
51932,0011101101010011,9
51933,1011101101010011,10
51934,0111101101010011,10
51935,1111101101010011,11
51936,0000011101010011,7
51937,1000011101010011,8
51938,0100011101010011,8
51939,1100011101010011,9
51940,0010011101010011,8
51941,1010011101010011,9
51942,0110011101010011,9
51943,1110011101010011,10
51944,0001011101010011,8
51945,1001011101010011,9
51946,0101011101010011,9
51947,1101011101010011,10
51948,0011011101010011,9
51949,1011011101010011,10
51950,0111011101010011,10
51951,1111011101010011,11
51952,0000111101010011,8
51953,1000111101010011,9
51954,0100111101010011,9
51955,1100111101010011,10
51956,0010111101010011,9
51957,1010111101010011,10
51958,0110111101010011,10
51959,1110111101010011,11
51960,0001111101010011,9
51961,1001111101010011,10
51962,0101111101010011,10
51963,1101111101010011,11
51964,0011111101010011,10
51965,1011111101010011,11
51966,0111111101010011,11
51967,1111111101010011,12
51968,0000000011010011,5
51969,1000000011010011,6
51970,0100000011010011,6
51971,1100000011010011,7
51972,0010000011010011,6
51973,1010000011010011,7
51974,0110000011010011,7
51975,1110000011010011,8
51976,0001000011010011,6
51977,1001000011010011,7
51978,0101000011010011,7
51979,1101000011010011,8
51980,0011000011010011,7
51981,1011000011010011,8
51982,0111000011010011,8
51983,1111000011010011,9
51984,0000100011010011,6
51985,1000100011010011,7
51986,0100100011010011,7
51987,1100100011010011,8
51988,0010100011010011,7
51989,1010100011010011,8
51990,0110100011010011,8
51991,1110100011010011,9
51992,0001100011010011,7
51993,1001100011010011,8
51994,0101100011010011,8
51995,1101100011010011,9
51996,0011100011010011,8
51997,1011100011010011,9
51998,0111100011010011,9
51999,1111100011010011,10
52000,0000010011010011,6
52001,1000010011010011,7
52002,0100010011010011,7
52003,1100010011010011,8
52004,0010010011010011,7
52005,1010010011010011,8
52006,0110010011010011,8
52007,1110010011010011,9
52008,0001010011010011,7
52009,1001010011010011,8
52010,0101010011010011,8
52011,1101010011010011,9
52012,0011010011010011,8
52013,1011010011010011,9
52014,0111010011010011,9
52015,1111010011010011,10
52016,0000110011010011,7
52017,1000110011010011,8
52018,0100110011010011,8
52019,1100110011010011,9
52020,0010110011010011,8
52021,1010110011010011,9
52022,0110110011010011,9
52023,1110110011010011,10
52024,0001110011010011,8
52025,1001110011010011,9
52026,0101110011010011,9
52027,1101110011010011,10
52028,0011110011010011,9
52029,1011110011010011,10
52030,0111110011010011,10
52031,1111110011010011,11
52032,0000001011010011,6
52033,1000001011010011,7
52034,0100001011010011,7
52035,1100001011010011,8
52036,0010001011010011,7
52037,1010001011010011,8
52038,0110001011010011,8
52039,1110001011010011,9
52040,0001001011010011,7
52041,1001001011010011,8
52042,0101001011010011,8
52043,1101001011010011,9
52044,0011001011010011,8
52045,1011001011010011,9
52046,0111001011010011,9
52047,1111001011010011,10
52048,0000101011010011,7
52049,1000101011010011,8
52050,0100101011010011,8
52051,1100101011010011,9
52052,0010101011010011,8
52053,1010101011010011,9
52054,0110101011010011,9
52055,1110101011010011,10
52056,0001101011010011,8
52057,1001101011010011,9
52058,0101101011010011,9
52059,1101101011010011,10
52060,0011101011010011,9
52061,1011101011010011,10
52062,0111101011010011,10
52063,1111101011010011,11
52064,0000011011010011,7
52065,1000011011010011,8
52066,0100011011010011,8
52067,1100011011010011,9
52068,0010011011010011,8
52069,1010011011010011,9
52070,0110011011010011,9
52071,1110011011010011,10
52072,0001011011010011,8
52073,1001011011010011,9
52074,0101011011010011,9
52075,1101011011010011,10
52076,0011011011010011,9
52077,1011011011010011,10
52078,0111011011010011,10
52079,1111011011010011,11
52080,0000111011010011,8
52081,1000111011010011,9
52082,0100111011010011,9
52083,1100111011010011,10
52084,0010111011010011,9
52085,1010111011010011,10
52086,0110111011010011,10
52087,1110111011010011,11
52088,0001111011010011,9
52089,1001111011010011,10
52090,0101111011010011,10
52091,1101111011010011,11
52092,0011111011010011,10
52093,1011111011010011,11
52094,0111111011010011,11
52095,1111111011010011,12
52096,0000000111010011,6
52097,1000000111010011,7
52098,0100000111010011,7
52099,1100000111010011,8
52100,0010000111010011,7
52101,1010000111010011,8
52102,0110000111010011,8
52103,1110000111010011,9
52104,0001000111010011,7
52105,1001000111010011,8
52106,0101000111010011,8
52107,1101000111010011,9
52108,0011000111010011,8
52109,1011000111010011,9
52110,0111000111010011,9
52111,1111000111010011,10
52112,0000100111010011,7
52113,1000100111010011,8
52114,0100100111010011,8
52115,1100100111010011,9
52116,0010100111010011,8
52117,1010100111010011,9
52118,0110100111010011,9
52119,1110100111010011,10
52120,0001100111010011,8
52121,1001100111010011,9
52122,0101100111010011,9
52123,1101100111010011,10
52124,0011100111010011,9
52125,1011100111010011,10
52126,0111100111010011,10
52127,1111100111010011,11
52128,0000010111010011,7
52129,1000010111010011,8
52130,0100010111010011,8
52131,1100010111010011,9
52132,0010010111010011,8
52133,1010010111010011,9
52134,0110010111010011,9
52135,1110010111010011,10
52136,0001010111010011,8
52137,1001010111010011,9
52138,0101010111010011,9
52139,1101010111010011,10
52140,0011010111010011,9
52141,1011010111010011,10
52142,0111010111010011,10
52143,1111010111010011,11
52144,0000110111010011,8
52145,1000110111010011,9
52146,0100110111010011,9
52147,1100110111010011,10
52148,0010110111010011,9
52149,1010110111010011,10
52150,0110110111010011,10
52151,1110110111010011,11
52152,0001110111010011,9
52153,1001110111010011,10
52154,0101110111010011,10
52155,1101110111010011,11
52156,0011110111010011,10
52157,1011110111010011,11
52158,0111110111010011,11
52159,1111110111010011,12
52160,0000001111010011,7
52161,1000001111010011,8
52162,0100001111010011,8
52163,1100001111010011,9
52164,0010001111010011,8
52165,1010001111010011,9
52166,0110001111010011,9
52167,1110001111010011,10
52168,0001001111010011,8
52169,1001001111010011,9
52170,0101001111010011,9
52171,1101001111010011,10
52172,0011001111010011,9
52173,1011001111010011,10
52174,0111001111010011,10
52175,1111001111010011,11
52176,0000101111010011,8
52177,1000101111010011,9
52178,0100101111010011,9
52179,1100101111010011,10
52180,0010101111010011,9
52181,1010101111010011,10
52182,0110101111010011,10
52183,1110101111010011,11
52184,0001101111010011,9
52185,1001101111010011,10
52186,0101101111010011,10
52187,1101101111010011,11
52188,0011101111010011,10
52189,1011101111010011,11
52190,0111101111010011,11
52191,1111101111010011,12
52192,0000011111010011,8
52193,1000011111010011,9
52194,0100011111010011,9
52195,1100011111010011,10
52196,0010011111010011,9
52197,1010011111010011,10
52198,0110011111010011,10
52199,1110011111010011,11
52200,0001011111010011,9
52201,1001011111010011,10
52202,0101011111010011,10
52203,1101011111010011,11
52204,0011011111010011,10
52205,1011011111010011,11
52206,0111011111010011,11
52207,1111011111010011,12
52208,0000111111010011,9
52209,1000111111010011,10
52210,0100111111010011,10
52211,1100111111010011,11
52212,0010111111010011,10
52213,1010111111010011,11
52214,0110111111010011,11
52215,1110111111010011,12
52216,0001111111010011,10
52217,1001111111010011,11
52218,0101111111010011,11
52219,1101111111010011,12
52220,0011111111010011,11
52221,1011111111010011,12
52222,0111111111010011,12
52223,1111111111010011,13
52224,0000000000110011,4
52225,1000000000110011,5
52226,0100000000110011,5
52227,1100000000110011,6
52228,0010000000110011,5
52229,1010000000110011,6
52230,0110000000110011,6
52231,1110000000110011,7
52232,0001000000110011,5
52233,1001000000110011,6
52234,0101000000110011,6
52235,1101000000110011,7
52236,0011000000110011,6
52237,1011000000110011,7
52238,0111000000110011,7
52239,1111000000110011,8
52240,0000100000110011,5
52241,1000100000110011,6
52242,0100100000110011,6
52243,1100100000110011,7
52244,0010100000110011,6
52245,1010100000110011,7
52246,0110100000110011,7
52247,1110100000110011,8
52248,0001100000110011,6
52249,1001100000110011,7
52250,0101100000110011,7
52251,1101100000110011,8
52252,0011100000110011,7
52253,1011100000110011,8
52254,0111100000110011,8
52255,1111100000110011,9
52256,0000010000110011,5
52257,1000010000110011,6
52258,0100010000110011,6
52259,1100010000110011,7
52260,0010010000110011,6
52261,1010010000110011,7
52262,0110010000110011,7
52263,1110010000110011,8
52264,0001010000110011,6
52265,1001010000110011,7
52266,0101010000110011,7
52267,1101010000110011,8
52268,0011010000110011,7
52269,1011010000110011,8
52270,0111010000110011,8
52271,1111010000110011,9
52272,0000110000110011,6
52273,1000110000110011,7
52274,0100110000110011,7
52275,1100110000110011,8
52276,0010110000110011,7
52277,1010110000110011,8
52278,0110110000110011,8
52279,1110110000110011,9
52280,0001110000110011,7
52281,1001110000110011,8
52282,0101110000110011,8
52283,1101110000110011,9
52284,0011110000110011,8
52285,1011110000110011,9
52286,0111110000110011,9
52287,1111110000110011,10
52288,0000001000110011,5
52289,1000001000110011,6
52290,0100001000110011,6
52291,1100001000110011,7
52292,0010001000110011,6
52293,1010001000110011,7
52294,0110001000110011,7
52295,1110001000110011,8
52296,0001001000110011,6
52297,1001001000110011,7
52298,0101001000110011,7
52299,1101001000110011,8
52300,0011001000110011,7
52301,1011001000110011,8
52302,0111001000110011,8
52303,1111001000110011,9
52304,0000101000110011,6
52305,1000101000110011,7
52306,0100101000110011,7
52307,1100101000110011,8
52308,0010101000110011,7
52309,1010101000110011,8
52310,0110101000110011,8
52311,1110101000110011,9
52312,0001101000110011,7
52313,1001101000110011,8
52314,0101101000110011,8
52315,1101101000110011,9
52316,0011101000110011,8
52317,1011101000110011,9
52318,0111101000110011,9
52319,1111101000110011,10
52320,0000011000110011,6
52321,1000011000110011,7
52322,0100011000110011,7
52323,1100011000110011,8
52324,0010011000110011,7
52325,1010011000110011,8
52326,0110011000110011,8
52327,1110011000110011,9
52328,0001011000110011,7
52329,1001011000110011,8
52330,0101011000110011,8
52331,1101011000110011,9
52332,0011011000110011,8
52333,1011011000110011,9
52334,0111011000110011,9
52335,1111011000110011,10
52336,0000111000110011,7
52337,1000111000110011,8
52338,0100111000110011,8
52339,1100111000110011,9
52340,0010111000110011,8
52341,1010111000110011,9
52342,0110111000110011,9
52343,1110111000110011,10
52344,0001111000110011,8
52345,1001111000110011,9
52346,0101111000110011,9
52347,1101111000110011,10
52348,0011111000110011,9
52349,1011111000110011,10
52350,0111111000110011,10
52351,1111111000110011,11
